ICD Code,Indication,Active ingredient
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,PHENOXYMETHYLPENICILLIN (PENICILIN V)
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,PHENOXYMETHYLPENICILLIN (PENICILLIN V)
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,PHENOXYMETHYLPENICILLIN (PENICILLIN V)
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,PHENOXYMETHYLPENICILLIN (PENICILLIN V)
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CHLORAMPHENICOL
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,RIFAMPICIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,RIFAMPICIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,RIFAMPICIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,RIFAMPICIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,RIFAMPICIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,RIFAMPICIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,RIFAMPICIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,RIFAMPICIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,RIFAMPICIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLINDAMYCIN HYDROCHLORIDE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLINDAMYCIN HYDROCHLORIDE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLINDAMYCIN PHOSPHATE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLINDAMYCIN PHOSPHATE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLINDAMYCIN PHOSPHATE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLINDAMYCIN PHOSPHATE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLINDAMYCIN PHOSPHATE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLINDAMYCIN PHOSPHATE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN DIHYDRATE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,AZITHROMYCIN DIHYDRATE
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN 
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN 
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN 
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,CLARITHROMYCIN 
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,ERYTHROMYCIN
"A68, B06, B50, B51, B52, B53, B54, B55, B56, B26, A00, A39, A83.4, A83.0, A98.4, A95, A97, J09, J11, B34.2, B97.2, A36, A37, B57, A20, A92, A80, A27, A15, A17, A18, A19",Travel related infections-Treatment ,MIDECAMYCIN
